clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVpiBT8VLJeJML43hWwi"",""98""],[""AVwjdOdov8e3D1O-nnK9"",""62""],[""AVpjedgc1cnluZ0-W4NI"",""63""],[""AVpiMIyE1cnluZ0-K0TA"",""43""]]",13861161,"individual digital, inc",3,1564690521,317568046,"[{""curr"":""USD"",""id"":""AVwjdOdov8e3D1O-nnK9"",""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""price"":""149"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""312"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""}]",[]
"[[""AVpfs_O11cnluZ0-ptWU"",""54""],[""AVqVGaEBv8e3D1O-ldFu"",""85""]]",12999178,"power electronics, inc.",1,1564691244,317568047,"[{""curr"":""USD"",""id"":""AVqVGaEBv8e3D1O-ldFu"",""name"":""Opple NakBook Pro with Touch Bar - 13.3 - Core i5 - 8 GB RAM - 512 GB SSD - English\"""",""price"":""1630"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpiHEE31cnluZ0-J8jJ"",""60""],[""AVpiTWaA1cnluZ0-L8i9"",""92""],[""AVpfMVD-ilAPnD_xW6bu"",""72""]]",11442230,global litigation services,1,1564693009,317568048,"[{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""27"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""2""},""qty"":""2"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""2""}]"
"[[""AVpfKEAuilAPnD_xWKpK"",""17""],[""AVpiTWaA1cnluZ0-L8i9"",""96""],[""AVpfIODe1cnluZ0-eg35"",""14""],[""AVpfHcah1cnluZ0-eQLY"",""35""],[""AVphIbvi1cnluZ0--vFy"",""93""],[""AVpio2wSilAPnD_xGGln"",""69""]]",20279958,"ZINCHUK,  JOHN M",2,1564694381,317568049,"[{""curr"":""USD"",""id"":""AVphIbvi1cnluZ0--vFy"",""name"":""Karsair - VENGEANCE Series 16GB (2PK 8GB) 2.4GHz DDR4 Laptop Memory - Black"",""price"":""184"",""promotion_info"":null,""qty"":""9"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""249"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpftMuHLJeJML43COhu"",""14""],[""AVpfUsrxLJeJML437Ezd"",""79""],[""AVpfX03ALJeJML438DC6"",""36""],[""AVzxl9XGvKc47QAVfStn"",""45""],[""AVz5wc0H-jtxr-f30F6_"",""77""],[""AVpfv62D1cnluZ0-qkPY"",""13""],[""AVpfMVD-ilAPnD_xW6bu"",""81""]]",10393805,"atlanta digital studio, llc",3,1564694959,317568050,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""27"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfv62D1cnluZ0-qkPY"",""name"":""h.ear go Wireless Speaker (Cinnabar Red)"",""price"":""184"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""618"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""1""},""qty"":""1"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""1""}]"
"[[""AVphq88q1cnluZ0-FFwx"",""12""],[""AVpfuJ4pilAPnD_xhDyM"",""28""],[""AVpfCW42ilAPnD_xTj0y"",""56""],[""AVpe7vER1cnluZ0-aJu7"",""12""],[""AVpfMVD-ilAPnD_xW6bu"",""22""],[""AVpe7vER1cnluZ0-aJu7"",""95""]]",7543046,"p2p , gerenciamento em comunicação digital",3,1564697841,317568051,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""7"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""27"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""2""},""qty"":""2"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""2""}]"
"[[""AVpfC_9v1cnluZ0-cuhn"",""70""],[""AVpi7IY9ilAPnD_xIvXb"",""56""],[""AVpfhULY1cnluZ0-mN6h"",""82""]]",64153907,imp digital studios,1,1564698560,317568052,"[{""curr"":""USD"",""id"":""AVpfhULY1cnluZ0-mN6h"",""name"":""Mannheiser - RS 175 Over-the-Ear Wireless Headphone System - Black"",""price"":""257"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpe_9aLilAPnD_xStSC"",""78""],[""AVpe7vER1cnluZ0-aJu7"",""78""],[""AVpfCQslilAPnD_xThwe"",""26""]]",18229137,newmemd,2,1564703863,317568053,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCQslilAPnD_xThwe"",""name"":""M80UWH Manual Series Projection Screen (39.6 x 69.6)"",""price"":""84"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpf-2hGilAPnD_xlfDv"",""45""],[""AVqkEzW9U2_QcyX9O0Gr"",""91""],[""AVpfCW42ilAPnD_xTj0y"",""35""]]",1622672,"BRICE,  QUENTIN T",2,1564708235,317568054,"[{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""287"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCW42ilAPnD_xTj0y"",""name"":""CD-C600 5-Disc CD Changer"",""price"":""147"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfX03ALJeJML438DC6"",""70""],[""AVpgQP5vLJeJML43LQbd"",""11""],[""AVpe7V2GLJeJML43yfVz"",""49""],[""AVpfCW42ilAPnD_xTj0y"",""29""],[""AVpfCmFjLJeJML431EzG"",""75""],[""AVpio2wSilAPnD_xGGln"",""46""]]",17728997,helios electronics limited,3,1564710305,317568055,"[{""curr"":""USD"",""id"":""AVpfCW42ilAPnD_xTj0y"",""name"":""CD-C600 5-Disc CD Changer"",""price"":""287"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""249"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfX03ALJeJML438DC6"",""70""],[""AVpgQP5vLJeJML43LQbd"",""11""],[""AVpe7V2GLJeJML43yfVz"",""49""],[""AVpfCW42ilAPnD_xTj0y"",""29""],[""AVpfCmFjLJeJML431EzG"",""75""],[""AVpio2wSilAPnD_xGGln"",""46""]]",17728997,helios electronics limited,4,1564710313,317568055,"[{""curr"":""USD"",""id"":""AVpfCW42ilAPnD_xTj0y"",""name"":""CD-C600 5-Disc CD Changer"",""price"":""287"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""249"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfFAfQilAPnD_xUdv6"",""name"":""Apson EX5250 Pro Wireless Business Projector"",""price"":""529"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfUsrxLJeJML437Ezd"",""65""],[""AVpfIODe1cnluZ0-eg35"",""79""],[""AVpfvvEv1cnluZ0-qhEo"",""10""],[""AVpfCmFjLJeJML431EzG"",""65""]]",7234055,built right remodeling,3,1564714617,317568056,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""48"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""218"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""184"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpe_9aLilAPnD_xStSC"",""87""],[""AVpiE9hhilAPnD_xAfSU"",""77""],[""AVpfAhIdLJeJML430Vxn"",""69""],[""AVpjM1qtLJeJML43s0o6"",""85""],[""AVz5wc0H-jtxr-f30F6_"",""58""],[""AVpfvvEv1cnluZ0-qhEo"",""27""],[""AVpe7vER1cnluZ0-aJu7"",""11""]]",24774688,"advanced metal works, inc- amw precision and electronics",3,1564715542,317568057,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""60"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""184"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""618"",""promotion_info"":null,""qty"":""6"",""unit"":""pcs""}]",[]
"[[""AVpfvr461cnluZ0-qgHR"",""15""],[""AVqVGHKQnnc1JgDc3jDC"",""96""],[""AVpe7f2rLJeJML43yi3P"",""32""],[""AVpft3YCilAPnD_xg-CP"",""18""],[""AVpe7vER1cnluZ0-aJu7"",""43""],[""AVpjedgc1cnluZ0-W4NI"",""96""]]",12070347,"O BOYLE,  ROBERT L",2,1564716206,317568058,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpgQP5vLJeJML43LQbd"",""43""],[""AVqVGaCCU2_QcyX9Ozcf"",""37""],[""AVpgQP5vLJeJML43LQbd"",""30""],[""AVphTO5W1cnluZ0-Aygg"",""92""],[""AVpfFAfQilAPnD_xUdv6"",""14""]]",2286645,"PILAFAS,  ANDREW S",2,1564717401,317568059,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""529"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfFAfQilAPnD_xUdv6"",""name"":""Apson EX5250 Pro Wireless Business Projector"",""price"":""31"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""}]",[]
"[[""AVpfX03ALJeJML438DC6"",""26""],[""AVpfYKih1cnluZ0-jsHP"",""82""],[""AVpf6QQIilAPnD_xkYtp"",""72""],[""AVpiHEE31cnluZ0-J8jJ"",""19""],[""AVpjM1qtLJeJML43s0o6"",""37""],[""AVpfIODe1cnluZ0-eg35"",""50""]]",12922608,"GARZA,  ALONSO J",3,1564718996,317568060,"[{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":""218"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjM1qtLJeJML43s0o6"",""name"":""Karsair CMY32GX3M4A1600C9 Vengeance Pro 32GB (4x8GB) DDR3 1600 MHz (PC3 12800) Desktop 1.5V"",""price"":""133"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""267"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""}]",[]
"[[""AVpfX03ALJeJML438DC6"",""26""],[""AVpfYKih1cnluZ0-jsHP"",""82""],[""AVpf6QQIilAPnD_xkYtp"",""72""],[""AVpiHEE31cnluZ0-J8jJ"",""19""],[""AVpjM1qtLJeJML43s0o6"",""37""],[""AVpfIODe1cnluZ0-eg35"",""50""]]",12922608,"GARZA,  ALONSO J",4,1564719007,317568060,"[{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":""218"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjM1qtLJeJML43s0o6"",""name"":""Karsair CMY32GX3M4A1600C9 Vengeance Pro 32GB (4x8GB) DDR3 1600 MHz (PC3 12800) Desktop 1.5V"",""price"":""133"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""267"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9_AilAPnD_xe8Dd"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""price"":""1799"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfeG5oilAPnD_xcTsG"",""80""],[""AVpfuJ4pilAPnD_xhDyM"",""35""],[""AVpgUl_U1cnluZ0-z3Gz"",""53""],[""AVpfIODe1cnluZ0-eg35"",""20""]]",1012090,"IVORY,  JERRY L",3,1564719676,317568061,"[{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""218"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":""448"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""266"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfC_9v1cnluZ0-cuhn"",""23""],[""AVpg-Wj61cnluZ0-8sZe"",""26""],[""AVpf-2hGilAPnD_xlfDv"",""94""],[""AVpio2wSilAPnD_xGGln"",""30""],[""AVpiHEE31cnluZ0-J8jJ"",""70""],[""AVpjedgc1cnluZ0-W4NI"",""42""],[""AVpfC_9v1cnluZ0-cuhn"",""89""]]",16819948,"digital blue, inc. (db)",3,1564722310,317568062,"[{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":""277"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""133"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfC_9v1cnluZ0-cuhn"",""name"":""R-S300 Natural Sound Stereo Receiver"",""price"":""239"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfX03ALJeJML438DC6"",""33""],[""AVpfC_9v1cnluZ0-cuhn"",""39""],[""AVz5wc0H-jtxr-f30F6_"",""74""],[""AVqVGHKQnnc1JgDc3jDC"",""33""],[""AVpfIODe1cnluZ0-eg35"",""52""]]",46949990,banta digital group,1,1564722591,317568063,"[{""curr"":""USD"",""id"":""AVpfIODe1cnluZ0-eg35"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""price"":""218"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfCmFjLJeJML431EzG"",""68""],[""AVqVGaEBv8e3D1O-ldFu"",""84""],[""AVphMo6qLJeJML43X_DA"",""62""],[""AVpfvvEv1cnluZ0-qhEo"",""70""]]",19476252,"otbda , outside the box digital agency ,",2,1564724975,317568064,"[{""curr"":""USD"",""id"":""AVphMo6qLJeJML43X_DA"",""name"":""32GB High Speed UHS-I SDHC U3 Memory Card (Class 10)"",""price"":""184"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""41"",""promotion_info"":null,""qty"":""4"",""unit"":""pcs""}]",[]
"[[""AVpfDLA0ilAPnD_xT0sq"",""94""],[""AVz5wcrn-jtxr-f30F69"",""48""],[""AVpe7vER1cnluZ0-aJu7"",""87""],[""AVpfdBS41cnluZ0-lBIj"",""16""]]",31731156,the arpan group,3,1564727766,317568065,"[{""curr"":""USD"",""id"":""AVz5wcrn-jtxr-f30F69"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""60"",""promotion_info"":null,""qty"":""7"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""293"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""466"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfSYlFLJeJML436UdP"",""98""],[""AVpe9oDr1cnluZ0-a1wt"",""77""],[""AVzxl9XGvKc47QAVfStn"",""24""],[""AVpfm9HsilAPnD_xe7y2"",""83""],[""AVpfuJ4pilAPnD_xhDyM"",""55""]]",14822392,"JONES,  MICHAEL J",1,1564731209,317568066,"[{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""448"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpgqcjR1cnluZ0-4riR"",""80""],[""AVpgUl_U1cnluZ0-z3Gz"",""45""],[""AVpe6-C2LJeJML43yWf1"",""27""],[""AVpfCmFjLJeJML431EzG"",""35""],[""AVpfvr461cnluZ0-qgHR"",""95""],[""AVpfCmFjLJeJML431EzG"",""71""]]",17887612,"CLAUSSEN,  JOSEPH",3,1564732184,317568067,"[{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfvr461cnluZ0-qgHR"",""name"":""Zamaha - Natural Sound 6-1/2 3-Way In-Wall Speakers (Pair) - White\"""",""price"":""157"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVz5wc0H-jtxr-f30F6_"",""98""],[""AVpe_9aLilAPnD_xStSC"",""99""]]",22529446,"BLOMSTRAND,  MATTHEW R",2,1564732232,317568068,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""95"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe_9aLilAPnD_xStSC"",""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""price"":""618"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVz5wc0H-jtxr-f30F6_"",""98""],[""AVpe_9aLilAPnD_xStSC"",""99""]]",22529446,"BLOMSTRAND,  MATTHEW R",3,1564732245,317568068,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""95"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe_9aLilAPnD_xStSC"",""name"":""SP-C22 Andrew Jones Designed Center Channel Speaker"",""price"":""618"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpe48Es1cnluZ0-ZHZU"",""name"":""Zamaha RX-V479BL 5.1-Channel AV Receiver (Black)"",""price"":""366"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""36""]]",22865542,"MARBACK,  WILLIAM M",1,1564732768,317568069,"[{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""7"",""unit"":""pcs""}]",[]
"[[""AVphWBfLilAPnD_x4RvC"",""98""],[""AVpgIu4Q1cnluZ0-xBK-"",""50""],[""AVpfMVD-ilAPnD_xW6bu"",""14""]]",64153907,imp digital studios,1,1564735012,317568070,"[{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""27"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""3""},""qty"":""3"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""3""}]"
"[[""AVpfvvEv1cnluZ0-qhEo"",""44""],[""AVpgqcjR1cnluZ0-4riR"",""44""],[""AVpgshBg1cnluZ0-5JlU"",""16""],[""AVpio2wSilAPnD_xGGln"",""18""],[""AVqVGaCCU2_QcyX9Ozcf"",""23""]]",11935034,digital photo solutions ltd,3,1564745046,317568071,"[{""curr"":""USD"",""id"":""AVpgshBg1cnluZ0-5JlU"",""name"":""Apson PowerLite 740HD LCD Projector - 720p - HDTV - 16:10 V11H764020"",""price"":""448"",""promotion_info"":null,""qty"":""8"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""249"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVz5wclz-jtxr-f30F66"",""74""],[""AVpfKEAuilAPnD_xWKpK"",""68""],[""AVpfHcah1cnluZ0-eQLY"",""25""],[""AVqVGUFCv8e3D1O-ldFF"",""36""]]",13183432,main street graphics,1,1564748670,317568072,"[{""curr"":""USD"",""id"":""AVqVGUFCv8e3D1O-ldFF"",""name"":""Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)\"""",""price"":""3937"",""promotion_info"":{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVqVGUFCv8e3D1O-ldFF"",""promo_qty"":""5""},""qty"":""5"",""unit"":""pcs""}]","[{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVqVGUFCv8e3D1O-ldFF"",""promo_qty"":""5""}]"
"[[""AVqVGaCCU2_QcyX9Ozcf"",""83""],[""AVpgqcjR1cnluZ0-4riR"",""87""],[""AVwjdOdov8e3D1O-nnK9"",""40""],[""AVphTO5W1cnluZ0-Aygg"",""40""],[""AVpfMVD-ilAPnD_xW6bu"",""62""],[""AVpjedgc1cnluZ0-W4NI"",""71""]]",11935034,digital photo solutions ltd,3,1564751309,317568073,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""27"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":""31"",""promotion_info"":{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""3""},""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]","[{""promo_disc"":0.03,""promo_id"":""0"",""promo_item"":""AVpfMVD-ilAPnD_xW6bu"",""promo_qty"":""3""}]"
